symbol,detected_at,signal_type,rank,total_score,score_slope,score_volume,score_rsi,score_hold,score_deviation,score_macd,score_weekly,entry_price,exit_price,return_pct,holding_days,rsi_value,volume_ratio,deviation_pct
9220.T,2026-04-06,GC,D,20,-20,-15,15,25,10,-10,15,1210,1217,0.5785,5,50.19,0.57,1.44
7358.T,2026-04-07,GC,B,60,-20,0,15,25,10,15,15,1440,1443,0.2083,5,53.59,0.73,1.08
2238.T,2026-04-16,GC,D,0,-20,-15,-15,25,-10,-10,15,5665,5613,-0.9179,5,26.38,0.37,-3.3
4450.T,2026-04-06,GC,B,63,20,10,-5,15,0,8,15,2415,2390,-1.0352,5,92.79,1.12,10.06
4169.T,2026-04-23,GC,B,65,20,10,5,25,0,-10,15,312,331,6.0897,5,47.83,1.13,12.15
335A.T,2026-04-30,GC,C,55,20,0,5,15,10,-10,15,414,419,1.2077,3,47.5,0.72,1.94
6817.T,2026-04-30,GC,B,73,20,10,-5,25,0,8,15,1346,1277,-5.1263,3,80.63,1.01,12.66
3778.T,2026-04-15,GC,B,68,20,0,15,25,-15,8,15,3325,3725,12.0301,5,66.1,0.92,16.52
3753.T,2026-04-23,GC,A,88,20,20,15,0,10,8,15,166,147,-11.4458,5,64.15,1.61,5.37
3134.T,2026-04-15,GC,C,48,10,-15,-5,25,10,8,15,521,525,0.7678,5,75,0.68,6.32
1656.T,2026-04-07,GC,D,0,-10,-15,-15,25,10,-10,15,319.79998779296875,317.6000061035156,-0.6879,5,44.59,0.17,1
5589.T,2026-04-08,GC,A,83,10,10,15,15,10,8,15,2662,2668,0.2254,5,66.18,1.4,3.75
1657.T,2026-04-30,GC,C,48,20,-15,-5,15,10,8,15,6863,6932,1.0054,3,85,0.25,4.85
9739.T,2026-04-30,GC,D,35,10,20,-15,25,-10,-10,15,2456,2457,0.0407,3,37.6,1.58,-0.1
6653.T,2026-04-29,GC,B,60,20,-15,15,25,10,-10,15,2520,2618,3.8889,3,52.93,0.44,4.63
2093.T,2026-04-13,GC,C,40,0,-15,15,25,10,-10,15,5308,5291,-0.3203,5,61.19,0.01,1.62
1486.T,2026-04-15,GC,B,63,-10,0,15,25,10,8,15,24695,24695,0,5,58.05,0.74,1.01
7060.T,2026-04-05,GC,D,5,-20,20,-15,25,-10,-10,15,582,576,-1.0309,5,40.4,2.33,-0.82
9214.T,2026-04-20,GC,D,0,-20,10,15,25,-10,-10,-10,1390,1365,-1.7986,5,64.24,1.36,-1.46
5034.T,2026-04-01,GC,D,0,20,-15,-15,0,-10,-10,15,2468,2570,4.1329,5,34.99,0.28,-2.83
4673.T,2026-04-27,GC,C,50,20,-15,15,25,0,-10,15,5590,5410,-3.22,4,59.48,0.43,13.74
6176.T,2026-04-09,GC,C,50,20,10,5,25,-15,-10,15,915,909,-0.6557,5,47.21,1.12,16.85
2931.T,2026-04-28,GC,B,65,20,0,5,25,10,-10,15,409,401,-1.956,4,49.02,0.88,2.94
3076.T,2026-04-01,GC,D,0,-20,10,-15,25,-10,-10,15,2755,2872,4.2468,5,32.77,1.08,-1.62
429A.T,2026-04-13,GC,D,38,20,-15,-5,15,0,8,15,3315,3765,13.5747,5,73.31,0.7,8.28
8836.T,2026-04-20,GC,C,58,0,10,15,0,10,8,15,31,30,-3.2258,5,66.67,1.03,1.31
3053.T,2026-04-26,GC,C,45,10,10,-15,25,10,-10,15,182,183,0.5495,3,31.58,1.18,1.46
4175.T,2026-04-16,GC,B,68,20,-15,15,25,0,8,15,2109,2026,-3.9355,5,53.95,0.29,10.75
3196.T,2026-04-08,GC,A,93,20,10,15,15,10,8,15,2045,1718,-15.9902,5,69.06,1.47,3.1
9302.T,2026-04-16,GC,B,75,20,10,15,25,0,-10,15,4242,3889,-8.3215,5,58.73,1.06,10.45
7951.T,2026-04-23,GC,A,93,20,10,15,15,10,8,15,1194,1109.5,-7.0771,5,63.87,1.02,3.18
2093.T,2026-04-29,GC,B,75,0,20,15,25,10,-10,15,5346,5204,-2.6562,3,63.58,1.68,1.33
149A.T,2026-04-05,GC,C,50,20,-15,15,25,0,-10,15,970,863,-11.0309,5,53.5,0.21,14.73
7857.T,2026-04-22,GC,B,68,10,-15,15,25,10,8,15,1366,1350,-1.1713,5,56.76,0.14,1.53
3107.T,2026-04-23,GC,C,45,20,10,-15,15,10,-10,15,3107,3202,3.0576,5,38.69,1.26,0.73
1486.T,2026-04-09,GC,D,35,-20,10,5,25,10,-10,15,24600,24670,0.2846,5,46.03,1.3,0.61
381A.T,2026-04-27,GC,D,30,-10,-15,15,25,10,-10,15,2234,2177,-2.5515,4,53.19,0.34,0.93
254A.T,2026-04-20,GC,D,20,20,-15,-15,25,0,-10,15,1037,999,-3.6644,5,37.01,0.59,8.48
2867.T,2026-04-27,GC,D,38,20,-15,-5,15,0,8,15,1821,1945,6.8094,4,94.5,0.29,13.75
7740.T,2026-04-27,GC,A,100,20,10,15,25,10,8,15,1076,1006,-6.5056,4,58.71,1.34,3.76
6696.T,2026-04-01,GC,D,0,-20,-15,-15,25,10,-10,15,367,372,1.3624,5,37.61,0.48,5.45
2980.T,2026-04-22,GC,A,93,20,10,15,25,0,8,15,3340,3560,6.5868,5,58.39,1.34,11.47
2593.T,2026-04-21,GC,C,58,20,10,-5,25,-15,8,15,3021,2937,-2.7805,5,87.82,1.01,49.65
350A.T,2026-04-26,GC,C,48,10,0,5,0,10,8,15,797,766,-3.8896,3,45.91,0.95,1.74
1681.T,2026-04-27,GC,A,93,20,20,-5,25,10,8,15,3206,3351,4.5228,4,79.01,3.07,7.99
4491.T,2026-04-30,GC,C,58,10,0,15,0,10,8,15,3030,2996,-1.1221,3,50,0.96,1.07
1652.T,2026-04-20,GC,C,48,10,-15,-5,25,10,8,15,4493,4472,-0.4674,5,80.83,0.05,4.95
133A.T,2026-04-21,GC,D,20,-20,-15,15,25,10,-10,15,1074,1077,0.2793,5,54.9,0.41,0.94
281A.T,2026-04-15,GC,B,68,20,20,-5,25,-15,8,15,780,799,2.4359,5,75.64,1.54,89.17
429A.T,2026-04-30,GC,C,48,20,0,-5,25,-15,8,15,4070,5070,24.57,3,71.34,0.86,27.59
4124.T,2026-04-23,GC,B,60,20,-15,15,25,10,-10,15,2686,2701,0.5585,5,56.73,0.3,6.43
7725.T,2026-04-21,GC,D,38,20,0,-5,15,-15,8,15,1754,1815,3.4778,5,82.47,0.82,20.21
6262.T,2026-04-16,GC,A,83,10,0,15,25,10,8,15,811,791,-2.4661,5,62.67,0.76,4.88
7522.T,2026-04-14,GC,A,83,20,0,15,15,10,8,15,989,986,-0.3033,5,57.67,0.98,2.48
4197.T,2026-04-15,GC,A,83,10,0,15,25,10,8,15,2372,2368,-0.1686,5,53.13,0.86,0.86
6564.T,2026-04-26,GC,B,68,20,-15,15,15,10,8,15,2130,2124,-0.2817,3,63.41,0.61,6.36
1490.T,2026-04-16,GC,D,25,-20,20,5,25,-10,-10,15,7662,7773,1.4487,5,47.76,3.76,-0.08
4574.T,2026-04-22,GC,C,58,0,10,15,0,10,8,15,297,292,-1.6835,5,57.58,1.04,0.27
3082.T,2026-04-15,GC,C,50,10,-15,15,25,10,-10,15,959,963,0.4171,5,63.64,0.53,1.94
318A.T,2026-04-19,GC,D,0,-20,-15,-15,25,-10,-10,15,605.5,597.2000122070312,-1.3708,5,20.93,0.38,-2.15
3461.T,2026-04-20,GC,C,58,20,10,-5,0,10,8,15,563,615,9.2362,5,78.72,1.16,3.66
9158.T,2026-04-07,GC,D,33,-10,0,-5,25,0,8,15,1020,1050,2.9412,5,75.86,0.76,14.44
408A.T,2026-04-16,GC,D,23,20,-15,-5,15,-15,8,15,261.5,270.3999938964844,3.4034,5,77.25,0.35,16.61
9214.T,2026-04-08,GC,D,35,-10,20,-15,25,10,-10,15,1416,1436,1.4124,5,40.57,1.59,0.02
2321.T,2026-04-13,GC,D,0,-20,-15,-15,25,-10,-10,-10,192,193,0.5208,5,35,0.66,-16.81
3623.T,2026-04-02,GC,D,5,-20,0,-15,25,10,-10,15,1049,1078,2.7645,5,42.94,0.86,1.5
3628.T,2026-04-13,GC,D,15,0,10,-15,25,-10,-10,15,499,487,-2.4048,5,43.88,1.21,-0.94
2345.T,2026-04-29,GC,B,75,20,20,5,25,0,-10,15,266,220,-17.2932,3,45.71,2.44,8.58
2934.T,2026-04-27,GC,C,53,20,-15,15,25,-15,8,15,1672,1703,1.8541,4,67.1,0.36,20.45
7965.T,2026-04-19,GC,C,58,20,-15,-5,25,10,8,15,1694,1615,-4.6635,5,81.35,0.68,7.03
9672.T,2026-04-02,GC,C,45,-10,0,15,25,10,-10,15,5720,5800,1.3986,5,54.29,0.76,0.63
4167.T,2026-04-19,GC,D,30,20,-15,-15,25,10,-10,15,314,284,-9.5541,5,37.17,0.48,0.54
8008.T,2026-04-28,GC,B,75,10,10,15,25,10,-10,15,1851,1831,-1.0805,4,53.13,1.01,0.68
2858.T,2026-04-29,GC,C,48,20,-15,-5,15,10,8,15,1440,1523,5.7639,3,72.13,0.47,4.86
6030.T,2026-04-02,GC,D,0,-20,0,-15,25,-10,-10,15,1702,1758,3.2902,5,43.2,0.92,-1.94
4481.T,2026-04-30,GC,D,15,0,10,-15,25,-10,-10,15,3210,3220,0.3115,3,35.48,1.26,-0.76
7038.T,2026-04-29,GC,B,60,20,10,15,15,10,-10,0,589,594,0.8489,3,52.87,1.28,4.36
4391.T,2026-04-29,GC,C,53,20,-15,15,0,10,8,15,1103,1108,0.4533,3,61.73,0.47,3.44
2929.T,2026-04-26,GC,D,0,-20,0,-15,25,-10,-10,15,650,637,-2,3,23.62,0.83,-1.59
7085.T,2026-04-29,GC,B,60,20,-15,15,25,10,-10,15,822,831,1.0949,3,57.14,0.35,6.1
2838.T,2026-04-01,GC,C,40,10,-15,5,25,10,-10,15,8962,8974,0.1339,5,45.56,0.07,0.82
346A.T,2026-04-23,GC,C,58,20,10,-5,25,-15,8,15,4335,4585,5.767,5,98.64,1.33,20.06
7325.T,2026-04-29,GC,A,93,10,10,15,25,10,8,15,873,858,-1.7182,3,52.31,1.06,2.87
2492.T,2026-04-12,GC,A,100,20,10,15,25,10,8,15,427,464,8.6651,5,58.7,1.29,1.72
7821.T,2026-04-13,GC,D,0,-20,0,15,25,-10,-10,-10,1925,1881,-2.2857,5,52.25,0.92,-3.58
1697.T,2026-04-01,GC,D,20,10,-15,-15,25,10,-10,15,4495,4420,-1.6685,5,39.41,0.34,5.38
2524.T,2026-04-29,GC,C,40,10,-15,5,25,10,-10,15,3834,3944,2.8691,3,48.45,0.46,2.7
5214.T,2026-04-05,GC,C,45,-20,-15,15,25,10,15,15,6443,7360,14.2325,5,53.45,0.47,0.59
323A.T,2026-04-27,GC,B,70,20,20,15,0,-15,15,15,525,467,-11.0476,4,64.53,2.55,15.32
269A.T,2026-04-12,GC,D,35,-20,20,15,25,-10,15,-10,2203,2461,11.7113,5,61.54,2.27,-0.9
3192.T,2026-04-16,GC,D,33,20,-15,-5,25,-15,8,15,430,399,-7.2093,5,70.11,0.46,36.38
3415.T,2026-04-20,GC,A,83,20,0,15,15,10,8,15,442,411,-7.0136,5,55.79,0.7,4.17
223A.T,2026-04-27,GC,D,23,20,-15,-5,0,0,8,15,1579,1691,7.0931,4,87.58,0.43,11.18
7314.T,2026-04-27,GC,B,75,10,20,15,15,10,15,-10,1184,1177,-0.5912,4,63.04,2.06,2.01
350A.T,2026-04-14,GC,C,58,0,-15,15,25,10,8,15,820,814,-0.7317,5,59.59,0.63,4.88
3939.T,2026-04-26,GC,B,68,20,-15,15,15,10,8,15,545,546,0.1835,3,57.04,0.55,2.66
2858.T,2026-04-22,GC,C,48,20,0,-5,0,10,8,15,1435,1440,0.3484,5,73.53,0.76,5.03
7743.T,2026-04-23,GC,D,0,-20,0,-15,25,-10,-10,15,532,537,0.9398,5,17.89,0.99,-7.76
1435.T,2026-04-15,GC,B,68,20,20,-5,25,-15,8,15,227,218,-3.9648,5,76.62,2.66,21.4
8060.T,2026-04-12,GC,B,73,10,10,15,25,-10,8,15,3435,3588,4.4541,5,53.67,1.37,-0.13
3397.T,2026-04-28,GC,D,0,-20,0,-15,25,-10,-10,-10,4108,3965,-3.481,4,20.39,0.9,-3.76
9441.T,2026-04-12,GC,C,58,20,10,-5,25,-15,8,15,3150,3125,-0.7937,5,79.87,1.03,15.23
269A.T,2026-04-27,GC,D,33,20,-15,-5,0,10,8,15,2337,2442,4.4929,4,74.57,0.42,5.3
6238.T,2026-04-06,GC,C,53,20,-15,15,25,-15,8,15,1335,1323,-0.8989,5,58.31,0.41,17.4
4124.T,2026-04-09,GC,B,60,20,-15,15,25,10,-10,15,2677,2729,1.9425,5,61.63,0.28,7.74
9816.T,2026-04-07,GC,D,35,-20,10,5,25,10,-10,15,318,321,0.9434,5,47.83,1.32,1.42
9214.T,2026-04-21,GC,D,0,-20,0,5,25,-10,-10,-10,1395,1380,-1.0753,5,47.32,0.72,-1.05
2014.T,2026-04-14,GC,D,23,-10,-15,15,0,10,8,15,294,298.1000061035156,1.3946,5,67.22,0.46,2.3
7849.T,2026-04-01,GC,A,85,20,10,15,25,10,-10,15,3985,4110,3.1368,5,51.06,1.04,3.58
9284.T,2026-04-20,GC,C,55,0,20,15,25,-10,-10,15,91700,90600,-1.1996,5,56.41,2.51,-0.19
7320.T,2026-04-19,GC,B,65,10,10,15,25,0,-10,15,1673,1586,-5.2002,5,62.07,1.41,10.38
3480.T,2026-04-05,GC,D,33,20,-15,-5,25,-15,8,15,5110,5270,3.1311,5,83.51,0.6,39.27
3628.T,2026-04-16,GC,D,25,-20,20,5,25,-10,-10,15,489,471,-3.681,5,46.24,1.88,-2.83
7983.T,2026-04-05,GC,D,0,-20,-15,5,15,10,8,-10,1172,1175,0.256,5,48.71,0.37,1.59
3415.T,2026-04-26,GC,C,55,20,0,15,25,-10,-10,15,411,407,-0.9732,3,56.96,0.89,-0.94
4597.T,2026-04-15,GC,A,83,10,10,15,25,0,8,15,34,37,8.8235,5,53.33,1.36,9.4
3981.T,2026-04-01,GC,D,0,-20,0,-15,25,-10,-10,-10,1269,1286,1.3396,5,44.1,0.85,-0.22
3192.T,2026-04-20,GC,C,53,20,-15,15,25,-15,8,15,451,424,-5.9867,5,66.94,0.12,41.11
9284.T,2026-04-27,GC,D,0,-20,-15,-15,25,-10,-10,15,90600,91700,1.2141,4,26.67,0.26,-1.3
1625.T,2026-04-27,GC,B,73,20,20,-5,15,0,8,15,58520,59480,1.6405,4,84.51,2.17,11.92
6183.T,2026-04-21,GC,B,73,10,0,15,15,10,8,15,1489,1534,3.0222,5,55.24,0.94,2.9
5013.T,2026-04-22,GC,B,73,20,10,-5,15,10,8,15,3300,3310,0.303,5,78.13,1.2,7.3
8871.T,2026-04-20,GC,B,65,10,0,15,25,10,-10,15,3420,3335,-2.4854,5,60.24,0.8,2.07
2867.T,2026-04-30,GC,C,48,20,-15,-5,25,0,8,15,1849,1921,3.894,3,93.56,0.55,14.99
3480.T,2026-04-22,GC,C,40,20,0,5,25,-15,-10,15,5080,5150,1.378,5,48.29,0.78,31.7
2999.T,2026-04-13,GC,C,58,20,20,-5,15,-15,8,15,595,585,-1.6807,5,92.16,40.48,24.93
2513.T,2026-04-27,GC,B,68,20,20,-5,0,10,8,15,3381,3395,0.4141,4,86.25,2.38,5.01
9602.T,2026-04-07,GC,A,93,20,10,15,15,10,8,15,1676.5,1582,-5.6367,5,60.47,1.1,4.36
6183.T,2026-04-20,GC,C,58,10,-15,15,15,10,8,15,1465,1487,1.5017,5,53.11,0.4,1.3
133A.T,2026-04-06,GC,B,65,10,10,5,25,10,-10,15,1078,1078,0,5,48.28,1.27,1.67
7097.T,2026-04-27,GC,D,20,20,0,-15,0,10,-10,15,2954,3035,2.742,4,43.03,0.87,2.61
2522.T,2026-04-29,GC,B,73,20,20,-5,15,0,8,15,7835,8314,6.1136,3,86.55,1.58,14.56
2669.T,2026-04-29,GC,D,30,20,-15,-15,25,10,-10,15,3745,3710,-0.9346,3,40.54,0.7,5.59
9339.T,2026-04-23,GC,D,25,10,20,5,0,10,-10,-10,1240,1234,-0.4839,5,45.83,3.28,0.33
3011.T,2026-04-20,GC,D,30,20,-15,-15,25,10,-10,15,171,163,-4.6784,5,40.3,0.25,7.04
7743.T,2026-04-19,GC,C,45,20,0,-15,25,10,-10,15,572,528,-7.6923,5,35.48,0.79,0.58
7983.T,2026-04-22,GC,D,0,-20,10,-15,25,-10,-10,15,1135,1122,-1.1454,5,41.5,1.14,-0.75
5889.T,2026-04-22,GC,A,83,20,20,-5,25,0,8,15,2280,2233,-2.0614,5,79,3.62,12.55
277A.T,2026-04-29,GC,D,10,10,-15,-15,15,10,-10,15,2331,2388,2.4453,3,42.05,0.6,1.07
2934.T,2026-04-29,GC,D,33,20,-15,-5,25,-15,8,15,1685,1749,3.7982,3,72.75,0.36,20.67
6977.T,2026-04-02,GC,B,65,20,20,15,15,-10,-10,15,975,988,1.3333,5,51.38,5.19,-0.03
2762.T,2026-04-21,GC,B,63,10,10,-5,15,10,8,15,105,104,-0.9524,5,77.78,1.18,6
3773.T,2026-04-19,GC,C,58,20,0,15,0,0,8,15,1154,1104,-4.3328,5,67.32,0.71,9.11
7358.T,2026-04-02,GC,D,25,0,0,-15,25,10,-10,15,1425,1450,1.7544,5,44.24,0.93,0.05
9816.T,2026-04-15,GC,B,73,-10,10,15,25,10,8,15,323,325,0.6192,5,55.81,1.31,3.24
3480.T,2026-04-12,GC,D,33,20,-15,-5,25,-15,8,15,5270,5190,-1.518,5,87.67,0.52,42.75
6824.T,2026-04-01,GC,D,15,-20,10,-15,25,10,-10,15,4775,5130,7.4346,5,44.58,1.14,6.86
9514.T,2026-04-15,GC,A,93,20,0,15,25,10,8,15,393,360,-8.3969,5,67.65,0.76,7.54
2268.T,2026-04-09,GC,D,18,-10,0,-5,25,10,8,-10,4055,4070,0.3699,5,71.43,0.94,0.85
1625.T,2026-04-26,GC,D,38,20,-15,-5,15,0,8,15,58520,56600,-3.2809,3,81.71,0.57,8.16
2620.T,2026-04-22,GC,D,25,-20,20,-15,25,10,-10,15,369.8999938964844,372.8999938964844,0.811,5,42.57,1.79,0.83
1687.T,2026-04-26,GC,A,80,-10,10,15,25,10,15,15,1010.5,1021,1.0391,3,53.19,1.46,5.28
3608.T,2026-04-26,GC,D,33,20,-15,-5,25,-15,8,15,1373,1278,-6.9192,3,75.12,0.45,23.28
1545.T,2026-04-07,GC,D,8,20,-15,-5,0,-15,8,15,38920,40880,5.036,5,99.95,0.01,3065.93
7849.T,2026-04-02,GC,A,90,10,0,15,25,10,15,15,4020,4140,2.9851,5,59.78,0.72,4.44
7673.T,2026-04-28,GC,B,63,20,0,-5,15,10,8,15,1844,1914,3.7961,4,76.17,0.87,6.13
429A.T,2026-04-22,GC,B,68,20,0,15,25,-15,8,15,3755,4070,8.3888,5,69.97,0.78,19.74
8051.T,2026-04-20,GC,B,60,20,-15,15,25,10,-10,15,1571,1518,-3.3736,5,67.82,0.69,5.4
1655.T,2026-04-27,GC,C,48,20,0,-5,0,10,8,15,823,831.4000244140625,1.0207,4,93.54,0.97,6.15
6840.T,2026-04-29,GC,C,58,20,0,15,0,0,8,15,544,657,20.7721,3,61.83,0.73,9.04
8289.T,2026-04-06,GC,D,8,20,-15,-5,0,-15,8,15,719,1116,55.2156,5,90.03,0.11,56.15
3559.T,2026-04-01,GC,D,0,-20,-15,-15,25,-10,15,-10,499,492,-1.4028,5,44.53,0.15,-0.73
4025.T,2026-04-27,GC,D,25,-20,0,15,25,0,-10,15,4485,4605,2.6756,4,51.18,0.92,8.19
5134.T,2026-04-19,GC,B,68,20,-15,15,15,10,8,15,560,490,-12.5,5,57.93,0.19,6.56
2094.T,2026-04-30,GC,B,68,10,-15,15,25,10,8,15,770,775,0.6494,3,56.41,0.24,3.51
2762.T,2026-04-28,GC,B,78,20,-15,15,25,10,8,15,104,102,-1.9231,4,70,0.59,4.64
8273.T,2026-04-16,GC,B,75,10,10,15,25,10,-10,15,1037,971,-6.3645,5,50,1.04,0.62
6977.T,2026-04-21,GC,A,100,10,20,5,25,10,15,15,994,995,0.1006,5,49.11,1.57,1.35
9878.T,2026-04-05,GC,D,0,-20,-15,-15,25,-10,-10,-10,479,472,-1.4614,5,19.67,0.27,-8.88
6653.T,2026-04-26,GC,A,93,20,10,15,15,10,8,15,2484,2476,-0.3221,3,60.71,1.05,3.94
4490.T,2026-04-29,GC,C,43,20,-15,15,15,-15,8,15,692,710,2.6012,3,69,0.46,26.25
381A.T,2026-04-02,GC,C,50,10,-15,15,25,10,-10,15,2226,2226,0,5,50,0.16,0.95
7846.T,2026-04-28,GC,C,45,10,20,-15,15,10,-10,15,4843,4750,-1.9203,4,34.58,3.46,0.71
5015.T,2026-04-05,GC,D,30,0,-15,5,25,10,-10,15,1001,1000,-0.0999,5,48.61,0.63,3.24
6367.T,2026-04-20,GC,B,63,20,10,-5,15,0,8,15,22240,21475,-3.4397,5,73.97,1.23,13.21
2354.T,2026-04-23,GC,A,88,20,20,15,25,-15,8,15,962,898,-6.6528,5,65.72,1.52,17.22
7555.T,2026-04-01,GC,C,55,0,10,5,25,10,-10,15,750,747,-0.4,5,48.48,1.06,0.04
5575.T,2026-04-29,GC,C,58,20,-15,15,15,0,8,15,729,739,1.3717,3,60.7,0.17,11.28
3377.T,2026-04-08,GC,D,0,-20,-15,-15,25,-10,-10,15,400,398,-0.5,5,40,0.54,-1.33
3192.T,2026-04-29,GC,B,60,20,10,15,25,-15,-10,15,492,487,-1.0163,3,52.34,1.43,41.04
1652.T,2026-04-14,GC,D,28,-20,20,-5,0,10,8,15,4436,4497,1.3751,5,72.19,59.79,4.25
9672.T,2026-04-07,GC,D,38,-20,-15,15,25,10,8,15,5830,5710,-2.0583,5,57.8,0.58,2.47
4265.T,2026-04-13,GC,D,10,20,-15,-15,25,-10,-10,15,322,318,-1.2422,5,42.96,0.23,-1.28
281A.T,2026-04-16,GC,C,48,20,0,-5,25,-15,8,15,757,811,7.1334,5,74.37,0.81,81.44
2573.T,2026-04-16,GC,B,78,20,-15,15,25,10,8,15,4315,4215,-2.3175,5,69.77,0.38,6.17
1486.T,2026-04-29,GC,B,65,-10,20,15,25,10,-10,15,24660,24295,-1.4801,3,51.43,4.78,0.64
7090.T,2026-04-06,GC,D,20,10,-15,-15,25,10,-10,15,985,982,-0.3046,5,40.85,0,2.63
426A.T,2026-04-26,GC,D,23,10,-15,-5,0,10,8,15,1144,1145,0.0874,3,75.23,0.11,3.22
3132.T,2026-05-21,GC,D,33,20,-15,-5,25,-15,8,15,3161,3092,-2.1829,5,72.1,0.55,23.27
6454.T,2026-05-13,GC,B,78,20,-15,15,25,10,8,15,1805,1649,-8.6427,5,62.5,0.61,6.98
3566.T,2026-04-21,GC,D,33,20,-15,-5,25,-15,8,15,809,804,-0.618,5,71.64,0.34,15.07
8095.T,2026-05-10,GC,D,0,-10,10,-15,25,-10,-10,-10,480,481,0.2083,5,34.48,1.1,-0.65
2492.T,2026-04-16,GC,A,85,20,10,15,25,10,-10,15,453,458,1.1038,5,56.73,1.15,7.15
4245.T,2026-04-15,GC,D,25,-20,0,5,25,10,-10,15,707,708,0.1414,5,48.21,0.72,0.41
278A.T,2026-04-19,GC,C,48,20,0,-5,25,-15,8,15,6550,7450,13.7405,5,77.92,0.82,105.67
2840.T,2026-05-24,GC,C,50,20,20,-5,25,-15,-10,15,2780,2806,0.9353,5,82.59,1.76,15.67
5134.T,2026-04-20,GC,C,50,20,-15,15,15,10,-10,15,560,490,-12.5,5,57.14,0.29,5.71
7480.T,2026-05-10,GC,C,45,0,20,-5,0,0,15,15,2041,2004,-1.8128,5,77.14,8.18,12.61
356A.T,2026-05-07,GC,B,68,20,20,-5,0,10,8,15,1420,1455,2.4648,5,76.36,3.51,3.12
246A.T,2026-04-01,GC,D,0,-10,-15,-15,25,-15,-10,15,931,966,3.7594,5,37.8,0.27,23.63
7823.T,2026-04-14,GC,D,5,10,0,-15,15,-10,-10,15,815,811,-0.4908,5,42.86,0.76,-0.29
9729.T,2026-04-16,GC,B,63,20,10,-5,15,0,8,15,2840,2668,-6.0563,5,71.35,1.05,11.31
4419.T,2026-04-30,GC,D,35,20,-15,15,25,-15,-10,15,1117,1281,14.6822,3,55.83,0.66,18.01
8439.T,2026-05-28,GC,B,68,20,-15,15,25,0,8,15,2372.5,2355.5,-0.7165,5,61.2,0.56,8.72
9636.T,2026-05-21,GC,C,55,0,10,5,25,10,-10,15,4180,4180,0,5,46.67,1.4,1.12
9285.T,2026-04-20,GC,D,0,-20,10,5,0,-10,-10,-10,50000,50100,0.2,5,49.28,1.35,-1.64
9355.T,2026-04-28,GC,D,13,0,-15,-5,0,10,8,15,2220,2167,-2.3874,4,76.92,0.64,2.43
3543.T,2026-05-07,GC,C,55,10,20,-15,25,10,-10,15,2996,2944,-1.7356,5,43.48,1.51,1.39
2847.T,2026-04-20,GC,A,93,20,20,-5,25,10,8,15,2869,2990,4.2175,5,80.98,1.77,8
4499.T,2026-04-07,GC,C,50,20,-15,5,25,10,-10,15,2682,2732,1.8643,5,47.64,0.58,4.04
446A.T,2026-05-27,GC,D,0,-20,-15,-15,25,-10,15,-10,1207,1347,11.599,5,43.46,0.61,-3.52
4051.T,2026-04-13,GC,A,100,20,10,15,25,10,8,15,5550,6200,11.7117,5,54.12,1.01,5.84
7740.T,2026-05-26,GC,D,0,-20,0,-15,25,-10,-10,15,1033,1035,0.1936,5,43.08,0.98,-0.26
3560.T,2026-04-30,GC,B,68,20,0,15,25,-15,8,15,4350,4310,-0.9195,3,69.55,0.99,18.36
278A.T,2026-04-13,GC,C,48,20,0,-5,25,-15,8,15,5660,6550,15.7244,5,74.28,0.71,92.91
1545.T,2026-04-14,GC,D,33,20,-15,-5,25,-15,8,15,40880,42860,4.8434,5,99.56,0.01,947.75
2568.T,2026-04-28,GC,D,38,20,-15,-5,15,0,8,15,7442,7724,3.7893,4,92.7,0.58,9.71
2931.T,2026-05-13,GC,D,25,0,0,-15,25,10,-10,15,401,351,-12.4688,5,42.31,0.82,0.97
3560.T,2026-04-23,GC,D,33,20,-15,-5,25,-15,8,15,4290,4345,1.2821,5,72.33,0.26,18.11
9558.T,2026-05-03,GC,D,30,10,0,5,0,10,-10,15,2182,2167,-0.6874,4,45.79,0.73,0.47
7740.T,2026-05-28,GC,D,20,-20,-15,15,25,10,-10,15,1041,1032,-0.8646,5,54.87,0.63,0.51
9441.T,2026-05-03,GC,B,65,20,20,-15,25,10,-10,15,2877,2775,-3.5454,4,32.36,3.42,5.78
7462.T,2026-05-31,GC,A,100,20,10,15,25,10,8,15,633,627,-0.9479,5,67.53,1.04,3.01
3135.T,2026-05-19,GC,D,0,-20,-15,-15,25,-10,-10,-10,1115,1143,2.5112,5,36.71,0.5,-2.58
7065.T,2026-05-24,GC,B,60,20,-15,15,25,10,-10,15,984,977,-0.7114,5,51.16,0.44,2.51
6254.T,2026-05-13,GC,B,78,20,10,15,25,-15,8,15,4325,4415,2.0809,5,66.76,1.47,26.18
2088.T,2026-05-31,GC,B,68,10,-15,15,25,10,8,15,2573,2598,0.9716,5,63.76,0,3.46
2247.T,2026-05-24,GC,C,55,20,-15,-5,25,0,15,15,2253,2281,1.2428,5,76.47,0.19,9.05
2840.T,2026-05-11,GC,C,48,20,0,-5,25,-15,8,15,2647,2649,0.0756,5,92.73,0.75,15.26
2530.T,2026-05-19,GC,B,60,20,-15,15,25,10,-10,15,17800,17960,0.8989,5,50.13,0.34,2.06
4769.T,2026-05-31,GC,B,65,10,0,15,25,10,-10,15,1052,1039,-1.2357,5,53.99,0.77,1.11
7366.T,2026-05-19,GC,D,33,20,10,-5,0,-15,8,15,1632,1604,-1.7157,5,81.74,1.23,27.16
