symbol,detected_at,signal_type,rank,total_score,score_slope,score_volume,score_rsi,score_hold,score_deviation,score_macd,score_weekly,entry_price,exit_price,return_pct,holding_days,rsi_value,volume_ratio,deviation_pct
6630.T,2025-12-21,GC,D,0,-10,10,-15,25,10,-10,-10,791,728,-7.9646,10,43.41,1.26,0.43
3221.T,2025-12-31,GC,A,85,10,20,15,25,10,-10,15,2978,3220,8.1263,10,56.48,1.52,7.65
7719.T,2025-12-23,GC,C,40,20,20,-15,0,10,-10,15,275,336,22.1818,10,25.25,3.86,0.71
2181.T,2025-12-29,GC,B,63,10,0,-5,25,10,8,15,293,283.2,-3.3447,10,76.32,0.97,6.72
1848.T,2025-12-24,GC,B,68,10,10,15,0,10,8,15,556,589,5.9353,10,57.47,1.46,2.98
8076.T,2025-12-30,GC,C,48,10,10,-5,0,10,8,15,2016,2096,3.9683,10,92,1.43,3.72
9127.T,2025-12-04,GC,D,35,20,-15,15,25,-15,-10,15,3070,3240,5.5375,10,59.45,0.33,18.25
8130.T,2025-12-31,GC,B,73,0,0,15,25,10,8,15,3115,3205,2.8892,10,55,0.76,1.06
6964.T,2025-12-02,GC,D,0,-20,-15,-15,25,10,-10,15,575,572,-0.5217,10,44.44,0.27,0.62
2801.T,2025-12-01,GC,B,78,20,-15,15,25,10,8,15,1400.5,1451,3.6059,10,52.45,0.59,6.83
6578.T,2025-12-23,GC,D,33,20,-15,-5,25,-15,8,15,386,417,8.0311,10,93.33,0.61,22.3
7739.T,2025-12-25,GC,D,35,20,-15,15,25,-15,-10,15,3640,3645,0.1374,10,66.67,0.53,23.52
5386.T,2025-12-04,GC,C,50,10,-15,15,25,10,-10,15,417,407,-2.3981,10,53.33,0.4,0.92
5947.T,2025-12-25,GC,B,60,20,-15,15,25,10,-10,15,3975,4121,3.673,10,64.42,0.31,7.4
6470.T,2025-12-25,GC,C,48,20,-15,-5,25,0,8,15,808,854,5.6931,10,79.52,0.35,12.03
3386.T,2025-12-14,GC,C,40,20,-15,5,25,0,-10,15,1364,1331,-2.4194,10,46.42,0.65,9.54
9856.T,2025-12-29,GC,C,53,0,0,-5,25,10,8,15,1222,1309,7.1195,10,73.81,0.88,2.34
2676.T,2025-12-22,GC,B,65,10,0,15,25,10,-10,15,2130,2033,-4.554,10,62.27,0.82,6.52
4151.T,2025-12-25,GC,C,50,10,-15,15,25,10,-10,15,2547,2572.5,1.0012,10,50.89,0.37,4.21
1982.T,2025-12-16,GC,C,55,10,20,-15,25,10,-10,15,2277.5,2387.5,4.8299,10,41.44,1.78,1.76
6862.T,2025-12-10,GC,D,33,20,-15,-5,25,-15,8,15,1291,1371,6.1967,10,73.16,0.31,40.06
7972.T,2025-12-28,GC,A,100,20,20,15,15,10,8,15,2466,2631,6.691,10,56.39,1.59,3.9
7459.T,2025-12-02,GC,B,78,20,10,15,0,10,8,15,2717,2767,1.8403,10,67.13,1.01,4.1
5603.T,2025-12-29,GC,B,68,0,20,15,0,10,8,15,1289,1408,9.232,10,63.74,1.69,2.6
3197.T,2025-12-25,GC,B,65,20,0,15,25,0,-10,15,3503,3380,-3.5113,10,50.45,0.89,10.48
5928.T,2025-12-31,GC,D,13,0,-15,5,15,10,8,-10,272,281,3.3088,10,48.15,0.13,0.44
7718.T,2025-12-28,GC,D,0,-20,-15,-15,25,-15,-10,15,2193,2197,0.1824,10,30,0.35,15.12
3317.T,2025-12-10,GC,A,83,20,10,-5,25,10,8,15,1537,1561,1.5615,10,78.41,1.2,6.56
8511.T,2025-12-11,GC,B,78,20,-15,15,25,10,8,15,1938,2015,3.9732,10,64.64,0.5,4.85
4362.T,2025-12-23,GC,C,50,10,-15,15,25,10,-10,15,2872,2863,-0.3134,10,57.48,0.5,7.38
9857.T,2025-12-15,GC,A,100,20,10,15,25,10,8,15,2475,2782,12.404,10,59.02,1.02,4.82
9416.T,2025-12-15,GC,A,93,20,0,15,25,10,8,15,1304,1302,-0.1534,10,64.65,0.72,5.28
1914.T,2025-12-18,GC,D,0,0,-15,-15,25,-10,-10,-10,637,680,6.7504,10,33.33,0.65,-1.66
9282.T,2025-12-10,GC,A,85,20,10,15,25,10,-10,15,50000,48450,-3.1,10,58.21,1.47,3.98
3053.T,2025-12-11,GC,D,18,10,-15,15,0,10,8,-10,185,186,0.5405,10,66.67,0.6,1.57
5973.T,2025-12-22,GC,C,48,-10,-15,15,25,10,8,15,540,557,3.1481,10,50,0.48,1.35
3691.T,2025-12-17,GC,D,30,20,-15,-15,25,10,-10,15,1343,1396,3.9464,10,42.31,0.32,2
3292.T,2025-12-16,GC,B,65,10,-15,5,25,10,15,15,135500,137300,1.3284,10,48.11,0.68,2.65
9763.T,2025-12-04,GC,A,83,20,0,15,25,0,8,15,1258.3,1280,1.7245,10,59.58,0.99,8.2
3107.T,2025-12-28,GC,B,78,20,-15,15,25,10,8,15,3079,3182,3.3452,10,69.57,0.58,4.45
2763.T,2025-12-28,GC,B,68,20,-15,15,15,10,8,15,1278,1279,0.0782,10,62.24,0.54,3.13
5192.T,2025-12-16,GC,B,65,10,0,15,25,10,-10,15,3830,3925,2.4804,10,50.51,0.9,1.83
1939.T,2025-12-01,GC,A,100,20,10,15,25,10,8,15,1488,1492,0.2688,10,68.16,1.01,7.44
9610.T,2025-12-29,GC,B,60,20,20,5,25,-15,-10,15,258,237,-8.1395,10,49.66,1.5,41
2763.T,2025-12-25,GC,C,58,10,-15,15,15,10,8,15,1273,1283,0.7855,10,60.58,0.47,2.37
4041.T,2025-12-10,GC,A,83,10,20,-5,25,10,8,15,3585,3650,1.8131,10,77.78,1.73,3.72
7898.T,2025-12-29,GC,A,100,20,20,15,25,0,8,15,961,1017,5.8273,10,69.87,2.04,8.61
8952.T,2025-12-03,GC,C,55,10,0,5,25,10,-10,15,129800,129600,-0.1541,10,49.02,0.74,0.92
5031.T,2025-12-25,GC,D,33,20,-15,-5,25,-15,8,15,345,361,4.6377,10,74.1,0.11,26.88
7181.T,2025-12-16,GC,A,100,20,10,15,25,10,8,15,1487,1570.7,5.6288,10,64.22,1.34,6.78
1976.T,2025-12-18,GC,B,73,20,0,5,15,10,8,15,1668,1759,5.4556,10,48.05,0.84,1.79
7050.T,2025-12-25,GC,D,33,20,-15,-5,25,-15,8,15,1460,1502.5,2.911,10,81.64,0.26,22.61
1764.T,2025-12-23,GC,B,60,20,-15,15,25,10,-10,15,2861,2921,2.0972,9,51.38,0.47,5.28
3691.T,2025-12-21,GC,B,65,20,10,5,25,0,-10,15,1451,1516,4.4797,10,45.06,1.2,8.95
3612.T,2025-12-08,GC,C,53,20,-15,15,0,10,8,15,1505,1562.5,3.8206,10,66.22,0.66,4.42
2002.T,2025-12-11,GC,B,75,10,10,15,25,10,-10,15,1832.5,1926,5.1023,10,52.64,1.08,0.75
7634.T,2025-12-31,GC,C,48,20,-15,-5,15,10,8,15,5110,5090,-0.3914,10,80.77,0.4,4.84
1795.T,2025-12-28,GC,D,20,10,20,5,15,-10,-10,-10,4405,4575,3.8593,10,48.48,2.05,-1
6087.T,2025-12-17,GC,C,53,20,-15,15,0,10,8,15,3310,3385,2.2659,10,69.81,0.52,2.2
7459.T,2025-12-16,GC,A,93,20,0,15,25,10,8,15,2767,2770,0.1084,10,55.35,0.74,5.52
4218.T,2025-12-18,GC,C,58,10,-15,5,25,10,8,15,1992,1997,0.251,10,45.51,0.49,1.64
3197.T,2025-12-09,GC,B,65,20,0,15,25,0,-10,15,3475,3476,0.0288,10,63.8,0.88,12.08
9312.T,2025-12-01,GC,A,83,10,0,15,25,10,8,15,2737,2711,-0.9499,10,55.74,0.95,2.55
2669.T,2025-12-04,GC,C,40,0,-15,15,25,10,-10,15,3375,3440,1.9259,10,54.84,0.42,1.58
8705.T,2025-12-22,GC,B,73,20,10,-5,25,0,8,15,198,214,8.0808,10,91.3,1.16,12.93
6336.T,2025-12-22,GC,D,38,20,-15,-5,15,0,8,15,740,779,5.2703,10,81.74,0.39,9.89
7678.T,2025-12-11,GC,A,85,10,20,15,25,10,-10,15,4585,4745,3.4896,10,64.71,4.54,5.58
3557.T,2025-12-29,GC,B,75,10,10,15,25,10,-10,15,980,990,1.0204,10,65.22,1.36,3.47
7792.T,2025-12-15,GC,D,0,-20,20,5,25,-10,-10,-10,1442,1478,2.4965,10,45.38,2.13,-2.04
3097.T,2025-12-17,GC,B,65,20,0,5,25,10,-10,15,4355,4320,-0.8037,10,48.45,0.8,3.5
4499.T,2025-12-28,GC,D,0,-20,20,-15,25,-10,-10,-10,2418,2798,15.7155,10,34.74,1.72,-1.6
8039.T,2025-12-18,GC,C,50,10,-15,15,25,10,-10,15,3620,3875,7.0442,10,55.38,0.47,2.06
4307.T,2025-12-11,GC,B,75,20,0,15,25,10,-10,15,6162,5995,-2.7102,10,50.45,0.92,4.6
8931.T,2025-12-31,GC,A,100,20,20,15,25,10,8,15,1714,1759,2.6254,10,69.9,2.13,4.51
5901.T,2025-12-15,GC,B,63,20,0,-5,25,0,8,15,3943,3809,-3.3984,10,83.11,0.75,11.34
5900.T,2025-12-24,GC,B,65,10,0,15,25,10,-10,15,849,853,0.4711,10,59.55,0.85,2
4579.T,2025-12-14,GC,C,53,20,-15,15,25,-15,8,15,1206,1033,-14.3449,10,68.04,0.28,82.77
8628.T,2025-12-01,GC,A,83,20,0,15,15,10,8,15,823,814,-1.0936,10,69.12,0.92,5.13
9282.T,2025-12-03,GC,A,83,20,10,-5,25,10,8,15,50100,49250,-1.6966,10,73.68,1.45,4.58
6155.T,2025-12-16,GC,B,65,10,10,5,25,10,-10,15,494,479,-3.0364,10,48.63,1.42,1.45
3622.T,2025-12-22,GC,D,0,-20,20,-15,25,-10,-10,-10,548,584,6.5693,10,15.22,2.15,-2.93
2410.T,2025-12-23,GC,B,75,10,20,5,25,10,-10,15,2390,2527,5.7322,10,45.35,1.9,4.14
3444.T,2025-12-08,GC,C,58,20,20,-5,15,-15,8,15,561,606,8.0214,10,80.62,2.92,59.88
8439.T,2025-12-03,GC,A,100,10,20,15,25,10,8,15,1957.5,2012.5,2.8097,10,56.98,1.6,3.75
8869.T,2025-12-29,GC,A,83,10,0,15,25,10,8,15,1136,1189,4.6655,10,54.33,0.88,3.13
3053.T,2025-12-31,GC,D,15,0,10,-15,25,-10,-10,15,174,174,0,10,27.27,1.4,-4.19
9363.T,2025-12-31,GC,D,33,10,-15,5,0,10,8,15,465,494,6.2366,10,48.57,0.39,1.48
8705.T,2025-12-18,GC,A,83,20,20,-5,25,0,8,15,196,213,8.6735,10,82.61,1.91,12.18
3877.T,2025-12-07,GC,C,58,20,10,-5,25,-15,8,15,2012,2025,0.6461,10,74.68,1.06,15.07
5449.T,2025-12-03,GC,A,93,20,10,15,15,10,8,15,2853,2712,-4.9422,10,60.12,1.45,6.42
2784.T,2025-12-07,GC,B,65,20,0,5,25,10,-10,15,2380,2434.5,2.2899,10,49.92,0.86,4.16
3177.T,2025-12-31,GC,A,93,10,10,15,25,10,8,15,3550,3720,4.7887,10,65.82,1.18,4.49
3914.T,2025-12-04,GC,D,35,-20,20,5,25,0,-10,15,2970,2778,-6.4646,10,48.76,1.56,10.99
2429.T,2025-12-24,GC,A,93,10,10,15,25,10,8,15,2657,2748,3.4249,10,51.01,1.35,2.87
7224.T,2025-12-30,GC,A,83,20,0,15,15,10,8,15,1916,2242,17.0146,10,59.63,0.75,2.78
7898.T,2025-12-08,GC,A,93,10,10,15,25,10,8,15,901,884,-1.8868,10,58.33,1.26,2.31
9686.T,2025-12-31,GC,C,58,10,-15,15,15,10,8,15,1641,1669,1.7063,10,61.94,0.28,2.21
3140.T,2025-12-11,GC,B,63,10,0,-5,25,10,8,15,1045,1060,1.4354,10,89.47,0.96,3.97
3317.T,2025-12-29,GC,B,78,20,-15,15,25,10,8,15,1572,1606,2.1628,10,60.28,0.34,7.4
6498.T,2025-12-29,GC,B,78,20,10,15,0,10,8,15,1755,2019,15.0427,10,63.05,1.37,2.7
7049.T,2025-12-14,GC,B,63,20,0,-5,15,10,8,15,921,986,7.0575,10,75.49,0.9,5.91
7554.T,2025-12-17,GC,C,45,20,0,-15,25,10,-10,15,1097,1138,3.7375,10,42.39,0.99,1.23
1952.T,2025-12-23,GC,B,68,10,-15,15,25,10,8,15,3200,3255,1.7188,10,62.04,0.69,4.46
6078.T,2025-12-04,GC,D,35,-20,10,5,25,10,-10,15,1700,1683,-1,10,47.37,1.18,3.66
141A.T,2025-12-15,GC,C,43,20,20,-5,0,-15,8,15,2876,3115,8.3102,10,84.55,2.93,22.4
9273.T,2025-12-30,GC,B,73,20,0,-5,25,10,8,15,849,861,1.4134,10,74.29,0.92,5.84
4570.T,2025-12-11,GC,D,35,20,-15,15,25,-15,-10,15,1528,1703,11.4529,10,50.84,0.45,83.89
8725.T,2025-12-28,GC,B,60,20,-15,15,25,10,-10,15,3677,4057,10.3345,10,53.4,0.65,6.05
6072.T,2025-12-14,GC,A,93,20,10,15,25,0,8,15,186,195,4.8387,10,66.67,1.02,9.9
1499.T,2025-12-29,GC,C,58,10,-15,15,15,10,8,15,9034,9194,1.7711,10,64.29,0.29,0.97
3387.T,2025-12-18,GC,D,0,10,0,-15,0,-10,-10,15,769,771,0.2601,10,35.48,0.86,-0.21
3024.T,2025-12-09,GC,D,38,10,0,-5,0,10,8,15,1184,1209,2.1115,10,73.5,0.75,2.85
5208.T,2025-12-21,GC,A,85,20,10,15,25,10,-10,15,1707,1733,1.5231,10,55.3,1.04,3.62
3097.T,2025-12-11,GC,A,85,20,20,15,15,10,-10,15,4260,4540,6.5728,10,54.35,1.52,1.33
4041.T,2025-12-28,GC,B,78,20,-15,15,25,10,8,15,3635,3655,0.5502,10,53.33,0.57,4.29
4323.T,2025-12-10,GC,A,93,20,10,15,15,10,8,15,2295,2534,10.4139,10,51.64,1.12,1.53
2894.T,2025-12-29,GC,A,85,10,20,15,25,10,-10,15,323,338,4.644,10,56,2.7,1.21
3904.T,2025-12-25,GC,B,65,20,0,5,25,10,-10,15,519,531,2.3121,10,45.38,0.92,7.22
5659.T,2025-12-31,GC,B,75,20,0,15,25,10,-10,15,1203,1239,2.9925,10,58.71,0.85,6.04
2659.T,2025-12-22,GC,A,93,20,0,15,25,10,8,15,2931,3030,3.3777,10,65.56,0.77,4.96
2270.T,2025-12-30,GC,B,78,20,-15,15,25,10,8,15,3235,3450,6.6461,10,61.82,0.6,7.83
9212.T,2025-12-09,GC,D,0,-20,-15,-15,25,-10,-10,15,403,366,-9.1811,10,43.41,0.42,-1.13
6706.T,2025-12-14,GC,C,50,20,0,15,25,-15,-10,15,2630,2634,0.1521,10,54.17,0.84,22.05
7224.T,2025-12-28,GC,B,68,10,10,15,0,10,8,15,1929,2177,12.8564,10,54.23,1.34,2.64
3538.T,2025-12-04,GC,C,50,10,-15,15,25,10,-10,15,1023,1031,0.782,10,57.5,0.26,1.61
9073.T,2025-12-21,GC,A,100,20,20,15,25,10,8,15,1396,1451,3.9398,10,63.48,3.12,4.61
7481.T,2025-12-30,GC,D,38,10,0,-5,0,10,8,15,2311,2605,12.7218,10,82.93,0.93,3.96
4432.T,2025-12-25,GC,B,68,10,-15,15,25,10,8,15,3615,3520,-2.6279,10,61.6,0.59,6.84
6489.T,2025-12-15,GC,B,73,20,10,-5,15,10,8,15,2079,2046,-1.5873,10,72.09,1.23,6.69
3858.T,2025-12-09,GC,C,50,20,-15,5,25,10,-10,15,387,363,-6.2016,10,47.06,0.2,5.55
8725.T,2025-12-24,GC,A,85,20,10,15,25,10,-10,15,3665,3908,6.6303,10,57.45,1.11,7.33
5344.T,2025-12-15,GC,B,75,20,0,15,25,10,-10,15,44240,42920,-2.9837,10,53.2,0.73,4.87
206A.T,2025-12-21,GC,C,45,20,20,-15,25,-10,-10,15,155,180,16.129,10,33.33,7.37,-0.95
3091.T,2025-12-17,GC,D,35,10,0,-15,25,10,-10,15,3885,3775,-2.8314,10,35.29,0.87,0.55
6458.T,2025-12-03,GC,A,93,20,10,15,15,10,8,15,1352,1395,3.1805,10,57.48,1.46,4.23
5310.T,2025-12-03,GC,D,35,10,0,-15,25,10,-10,15,4750,4630,-2.5263,10,39.86,0.91,6.44
9612.T,2025-12-07,GC,D,15,20,-15,-5,25,-15,-10,15,1753,1777,1.3691,10,73.76,0.41,25.64
2001.T,2025-12-31,GC,B,65,10,0,15,25,10,-10,15,2410,2594,7.6349,10,55.02,0.71,3.17
7447.T,2025-12-31,GC,D,0,-20,0,-15,15,-10,-10,-10,1829,1820,-0.4921,10,36.78,0.91,-4.31
8891.T,2025-12-21,GC,D,15,-20,10,-15,25,10,-10,15,2195,2217,1.0023,10,38.71,1.29,0.38
4362.T,2025-12-09,GC,A,100,20,20,15,25,10,8,15,2854,2872,0.6307,10,61.38,1.58,7.68
9639.T,2025-12-29,GC,B,73,20,10,-5,15,10,8,15,2120,2136,0.7547,10,78.7,1.14,4.04
9008.T,2025-12-31,GC,C,50,10,-15,15,25,10,-10,15,813.4,805,-1.0327,10,54.16,0.69,4.26
7893.T,2025-12-03,GC,D,35,10,0,-15,25,10,-10,15,1149,1138,-0.9574,10,38.86,0.91,1.9
6558.T,2025-12-25,GC,D,23,20,-15,-5,15,-15,8,15,817,777,-4.896,10,80.05,0.33,28.95
4826.T,2025-12-04,GC,A,85,10,20,15,25,10,-10,15,526,520,-1.1407,10,53.21,3.61,6.25
5909.T,2025-12-14,GC,D,35,10,0,-15,25,10,-10,15,954,958,0.4193,10,44.44,0.76,0.51
3634.T,2025-12-10,GC,B,68,20,-15,15,15,10,8,15,723,718,-0.6916,10,61.85,0.42,2.45
8572.T,2025-12-24,GC,A,93,20,0,15,25,10,8,15,489.7,516.3,5.4319,10,65.82,0.76,4.83
4587.T,2025-12-11,GC,B,60,20,-15,15,0,10,15,15,1674.5,1644,-1.8214,10,52.06,0.47,4.07
2395.T,2025-12-17,GC,C,50,20,-15,15,25,0,-10,15,1831,1622,-11.4145,10,56.1,0.51,9.3
1693.T,2025-12-01,GC,A,100,20,20,15,25,0,15,15,7178,7319,1.9643,10,67.06,1.8,11.52
3064.T,2025-12-22,GC,D,38,10,-15,-5,25,0,8,15,2416,2354,-2.5662,10,73.09,0.64,8.71
4241.T,2025-12-07,GC,C,53,20,-15,15,25,-15,8,15,518,511,-1.3514,10,65.79,0.2,16.63
4530.T,2025-12-14,GC,D,20,10,10,-15,0,10,-10,15,4188,4365,4.2264,10,43.98,1.37,0.25
9746.T,2025-12-30,GC,D,33,10,0,15,0,10,8,-10,4310,4260,-1.1601,10,69.91,0.74,3.65
2410.T,2025-12-01,GC,B,63,20,0,-5,25,0,8,15,2464,2343,-4.9107,10,72.23,0.88,8.79
7354.T,2025-12-17,GC,B,68,20,-15,15,15,10,8,15,299,288,-3.6789,10,52.33,0.7,3.23
9337.T,2025-12-18,GC,B,65,20,0,15,25,0,-10,15,3065,3290,7.3409,10,55.3,0.93,9.45
9973.T,2025-12-16,GC,D,35,20,-15,15,25,-15,-10,15,31,29,-6.4516,10,58.33,0.52,18.38
9766.T,2025-12-17,GC,D,0,-20,0,-15,25,-10,-10,-10,21520,21725,0.9526,10,22.02,0.89,-4.89
3928.T,2025-12-31,GC,A,83,20,0,15,25,0,8,15,281,300,6.7616,10,63.25,0.94,13.2
7459.T,2025-12-25,GC,C,58,20,-15,-5,25,10,8,15,2806,2875.5,2.4768,10,71.98,0.56,6.43
8066.T,2025-12-01,GC,C,55,10,20,-15,25,10,-10,15,2340,2259,-3.4615,10,43.23,4.01,3.85
4538.T,2025-12-29,GC,B,73,20,0,-5,25,10,8,15,2322,2397,3.23,10,78.81,0.71,6.27
8227.T,2025-12-09,GC,B,60,20,-15,15,25,10,-10,15,3700,3390,-8.3784,10,66.66,0.47,5.52
8123.T,2025-12-31,GC,C,48,20,0,-5,0,10,8,15,1458,1492,2.332,10,82.72,0.72,7.45
7459.T,2025-12-30,GC,B,75,20,0,15,25,10,-10,15,2770,2900.5,4.7112,10,52.23,0.73,4.93
7726.T,2025-12-29,GC,C,40,10,-15,5,25,10,-10,15,995,1050,5.5276,10,49.63,0.27,3.38
3402.T,2025-12-29,GC,A,85,10,20,15,25,10,-10,15,1025,1145,11.7073,10,61.01,4.41,4.67
4507.T,2025-12-29,GC,A,83,10,0,15,25,10,8,15,2832.5,2862.5,1.0591,10,52.16,0.85,7.74
8076.T,2025-12-29,GC,C,58,10,20,-5,0,10,8,15,1996,2124,6.4128,10,90.7,2.06,2.71
7739.T,2025-12-15,GC,D,33,20,-15,-5,25,-15,8,15,3640,3645,0.1374,10,99,0.41,28.18
7893.T,2025-12-22,GC,D,35,-20,10,5,25,10,-10,15,1154,1164,0.8666,10,46.43,1.08,1.7
7551.T,2025-12-24,GC,A,83,10,20,-5,25,10,8,15,656,683,4.1159,10,78.38,2.17,3.61
9193.T,2025-12-17,GC,C,43,10,-15,15,0,10,8,15,1000,1037,3.7,10,67.11,0.54,2.54
1758.T,2025-12-23,GC,A,100,10,20,15,25,10,15,15,2468,2729,10.5754,10,60.39,1.63,7.55
7377.T,2025-12-18,GC,D,25,0,20,-15,25,-10,-10,15,2055,2051,-0.1946,10,41.09,3.33,-0.03
8613.T,2025-12-22,GC,B,68,10,-15,15,25,10,8,15,992,1043,5.1411,10,60.19,0.63,3.64
6458.T,2025-12-10,GC,A,83,20,10,-5,25,10,8,15,1401,1403,0.1428,10,76.64,1.42,7.55
1982.T,2025-12-23,GC,A,100,20,10,15,25,10,8,15,2322.5,2497.5,7.535,10,58.62,1.14,3.69
8331.T,2025-12-16,GC,A,83,20,0,15,25,0,8,15,1709.5,1748,2.2521,10,66,0.84,10.34
3858.T,2025-12-10,GC,B,75,20,10,5,25,10,-10,15,379,362,-4.4855,10,49.38,1.02,3.29
8139.T,2025-12-11,GC,B,78,20,10,15,25,-15,8,15,1979,2246,13.4917,10,69.72,1.14,15.7
1783.T,2025-12-09,GC,D,25,10,10,-15,25,-10,-10,15,56,65,16.0714,10,18.75,1.24,-7.39
1934.T,2025-12-18,GC,D,5,20,-15,-15,0,10,-10,15,2684,2879,7.2653,10,44.53,0.65,1.34
4579.T,2025-12-01,GC,D,8,20,-15,-5,0,-15,8,15,1054,1206,14.4213,10,88.9,0.06,81.47
9337.T,2025-12-29,GC,A,85,10,20,15,25,10,-10,15,3050,3445,12.9508,10,54.35,1.78,7.89
8418.T,2025-12-17,GC,A,83,20,0,15,25,0,8,15,2095,2168,3.4845,10,61.81,0.79,14.65
7219.T,2025-12-11,GC,C,55,10,0,15,15,10,-10,15,2223,2223,0,10,52,0.79,0.91
4534.T,2025-12-23,GC,A,85,20,10,15,25,10,-10,15,3425,3615,5.5474,10,58.62,1.15,6.26
1783.T,2025-12-18,GC,D,5,-20,20,-15,25,-10,-10,15,58,60,3.4483,10,30.77,6.88,-2.68
9446.T,2025-12-22,GC,D,35,20,-15,15,25,-15,-10,15,676,684,1.1834,10,52.94,0.69,16.35
1904.T,2025-12-28,GC,B,73,20,0,-5,25,10,8,15,4565,4805,5.2574,10,82.98,0.91,5.99
1926.T,2025-12-07,GC,B,73,10,0,15,15,10,8,15,3410,3370,-1.173,10,64.95,0.98,3.25
6247.T,2025-12-04,GC,A,93,10,10,15,25,10,8,15,1489,1484,-0.3358,10,60.47,1.09,6.8
7182.T,2025-12-14,GC,C,48,20,10,-5,15,-15,8,15,2091.5,2202,5.2833,10,92.16,1.38,17.24
6706.T,2025-12-23,GC,C,50,20,0,15,25,-15,-10,15,2646,2709,2.381,10,60.32,0.82,19.96
2814.T,2025-12-23,GC,C,48,20,-15,-5,25,0,8,15,3209.1,3080,-4.0229,10,79.62,0.12,9.64
3981.T,2025-12-14,GC,B,75,10,10,15,25,10,-10,15,1314,1259,-4.1857,10,55.08,1.33,1.5
5133.T,2025-12-08,GC,D,0,10,-15,5,0,-10,-10,15,333,319,-4.2042,10,47.56,0.55,-0.32
7444.T,2025-12-22,GC,D,0,0,-15,-15,25,-10,-10,15,1911,1950,2.0408,10,39.33,0.59,-0.11
9973.T,2025-12-01,GC,C,43,20,20,-5,0,-15,8,15,39,31,-20.5128,10,82.61,11.24,53.06
8931.T,2025-12-17,GC,A,83,10,0,15,25,10,8,15,1670,1714,2.6347,10,64.29,0.95,2.46
8630.T,2025-12-22,GC,B,68,20,-15,15,25,0,8,15,5272,5594,6.1077,10,62.21,0.68,10.05
7545.T,2025-12-15,GC,C,55,10,0,5,25,10,-10,15,2206,2076,-5.893,10,48.1,0.86,2.7
7459.T,2025-12-15,GC,B,78,20,-15,15,25,10,8,15,2781.5,2798,0.5932,10,61.64,0.7,6.13
9816.T,2025-12-17,GC,C,40,20,-15,5,25,0,-10,15,326,321,-1.5337,10,48.31,0.1,13.69
8218.T,2025-12-25,GC,B,60,20,-15,15,25,10,-10,15,3460,3505,1.3006,10,59.49,0.32,5.19
7088.T,2025-12-09,GC,D,35,20,-15,15,25,-15,-10,15,1706,1700,-0.3517,10,62.5,0.69,22.48
5870.T,2025-12-23,GC,B,73,20,10,-5,25,0,8,15,1136,1151,1.3204,10,73.66,1.33,14.01
7575.T,2025-12-31,GC,A,93,20,0,15,25,10,8,15,1617,1594,-1.4224,10,64.41,0.75,4.05
2264.T,2025-12-04,GC,B,75,20,0,15,25,10,-10,15,3684,3746,1.683,10,52.58,0.74,5.96
4362.T,2025-12-14,GC,A,85,20,10,15,25,10,-10,15,2923,2858,-2.2237,10,64.47,1.01,6.43
2607.T,2025-12-24,GC,B,78,20,-15,15,25,10,8,15,3607,3817,5.822,10,57.65,0.52,4.39
8439.T,2025-12-17,GC,A,93,20,0,15,25,10,8,15,2012.5,2049,1.8137,10,61.3,0.85,5.75
9780.T,2025-12-24,GC,C,58,10,-15,15,15,10,8,15,885,916,3.5028,10,69.05,0.49,3.45
4261.T,2025-12-29,GC,D,20,20,0,-15,25,-15,-10,15,4335,4265,-1.6148,10,32.31,0.8,19.87
4577.T,2025-12-28,GC,B,60,20,-15,15,25,10,-10,15,1356,1360,0.295,10,65.56,0.62,7.46
6677.T,2025-12-17,GC,C,50,10,-15,15,25,10,-10,15,3050,3165,3.7705,10,50.93,0.58,2.38
3774.T,2025-12-11,GC,B,65,10,0,15,25,10,-10,15,2823.5,2795,-1.0094,10,50.72,0.71,2.21
4540.T,2025-12-03,GC,C,55,20,10,-15,25,10,-10,15,3804,4013,5.4942,10,39.04,1.26,3.22
1573.T,2025-12-09,GC,A,85,10,20,15,25,10,-10,15,7890,7959,0.8745,10,56.37,4.38,5.72
8869.T,2025-12-28,GC,A,90,10,0,15,25,10,15,15,1136,1189,4.6655,10,58.14,0.94,3.52
6543.T,2025-12-29,GC,A,100,20,10,15,25,10,15,15,1274,1329,4.3171,10,62.27,1.08,6.3
6993.T,2025-12-17,GC,D,5,20,-15,-15,25,-15,-10,15,74,131,77.027,10,44.76,0.25,37.04
8089.T,2025-12-30,GC,C,48,20,-15,-5,15,10,8,15,1935,1974,2.0155,10,82.59,0.28,5.66
9987.T,2025-12-23,GC,B,78,20,-15,15,25,10,8,15,6261,6337,1.2139,10,63.91,0.63,5.28
2354.T,2025-12-25,GC,D,33,20,10,-5,0,-15,8,15,848,836,-1.4151,10,75.34,1.28,23.48
5393.T,2025-12-30,GC,B,68,20,-15,15,25,0,8,15,2258.7,2589.3,14.6367,10,59.14,0.5,12.85
8046.T,2025-12-21,GC,B,75,20,0,15,25,10,-10,15,812,864,6.4039,10,58.7,0.85,7.39
7718.T,2025-12-16,GC,D,5,20,-15,-15,25,-15,-10,15,2206,2187,-0.8613,10,23.71,0.6,19.3
8043.T,2025-12-25,GC,A,93,20,0,15,25,10,8,15,1247,1292,3.6087,10,66.23,0.91,3.93
1949.T,2025-12-02,GC,D,35,20,-15,15,25,-15,-10,15,9730,9680,-0.5139,10,57.14,0.4,27.05
