symbol,detected_at,signal_type,rank,total_score,score_slope,score_volume,score_rsi,score_hold,score_deviation,score_macd,score_weekly,entry_price,exit_price,return_pct,holding_days,rsi_value,volume_ratio,deviation_pct
146A.T,2026-02-12,GC,C,43,10,20,15,0,0,8,-10,3635,4330,19.1197,20,65.24,2.56,8.5
2195.T,2026-02-01,GC,D,35,20,-15,15,25,-15,-10,15,361,307,-14.9584,20,60.38,0.62,18.29
6161.T,2026-02-03,GC,C,50,10,-15,15,25,10,-10,15,1026,1068,4.0936,20,56.89,0.64,2.02
3536.T,2026-02-23,GC,A,93,10,10,15,25,10,8,15,133,132,-0.7519,20,62.5,1.12,3.55
6508.T,2026-02-22,GC,C,58,20,10,-5,25,-15,8,15,7570,8330,10.0396,20,81.15,1.44,26.16
7059.T,2026-02-02,GC,B,75,20,0,15,25,10,-10,15,1050,926,-11.8095,20,53.68,0.89,3.72
6564.T,2026-02-15,GC,A,100,20,10,15,25,10,8,15,1885,1903,0.9549,20,55.91,1.26,5.62
7723.T,2026-02-08,GC,D,33,20,-15,-5,25,-15,8,15,3200,3165,-1.0938,20,70.42,0.48,15.62
7987.T,2026-02-25,GC,C,58,10,-15,15,25,0,8,15,625,605,-3.2,20,70,0.65,8.29
3266.T,2026-02-11,GC,C,45,20,10,-15,15,10,-10,15,120,93,-22.5,20,38.46,1.29,1.08
6481.T,2026-02-17,GC,B,65,20,0,15,25,0,-10,15,4759,4990,4.854,20,60.25,0.8,12.55
3835.T,2026-02-16,GC,D,0,-20,20,-15,25,-10,-10,-10,417,413,-0.9592,20,32.67,1.68,-6.56
7636.T,2026-02-11,GC,D,0,-20,10,-15,25,-10,-10,15,817,803,-1.7136,20,40,1.14,-0.14
3045.T,2026-02-23,GC,A,93,0,20,15,25,10,8,15,1524,1443,-5.315,20,67.8,1.93,5.34
9362.T,2026-02-26,GC,D,0,-20,-15,-15,25,10,-10,-10,3685,3530,-4.2062,15,40.58,0.48,0.74
3945.T,2026-02-23,GC,D,0,-20,-15,-15,25,-10,-10,-10,2658,2340,-11.9639,20,26.17,0.21,-3.62
4491.T,2026-02-15,GC,B,75,20,0,15,25,10,-10,15,3010,2967,-1.4286,20,51.5,0.71,7.57
6063.T,2026-02-24,GC,A,83,20,0,15,15,10,8,15,1000,921,-7.9,20,55.34,0.74,4.13
2432.T,2026-02-10,GC,A,83,0,10,15,25,10,8,15,2661,2520,-5.2988,20,59.98,1.36,4.92
3434.T,2026-02-02,GC,B,60,20,-15,15,25,10,-10,15,1270,1345,5.9055,20,62.86,0.67,6.93
2653.T,2026-02-16,GC,C,53,-20,0,15,25,10,8,15,2940,2782,-5.3741,20,57.03,0.76,1.37
2354.T,2026-02-11,GC,D,0,-20,0,-15,25,0,-10,15,802,779,-2.8678,20,44.07,0.9,10.16
7059.T,2026-02-09,GC,C,55,20,10,-15,25,10,-10,15,1068,950,-11.0487,20,35.68,1.12,5.76
9709.T,2026-02-10,GC,D,0,-20,-15,-15,25,-10,-10,-10,1594,1720,7.9046,20,36.62,0.56,-2.91
3395.T,2026-02-12,GC,B,73,20,10,-5,25,0,8,15,3075,3090,0.4878,20,78.11,1.19,13.29
7885.T,2026-02-11,GC,B,75,20,0,15,25,10,-10,15,828,1218,47.1014,20,53.78,0.76,4.73
5232.T,2026-02-22,GC,B,75,20,10,15,25,0,-10,15,4600,3911,-14.9783,20,61.88,1.5,11.69
3323.T,2026-02-11,GC,B,68,20,0,15,25,-15,8,15,120,91,-24.1667,20,60.61,0.71,27.06
4259.T,2026-02-19,GC,B,60,20,-15,15,25,10,-10,15,707,597,-15.5587,20,52.23,0.46,4.25
7368.T,2026-02-12,GC,A,93,10,10,15,25,10,8,15,1740,1704,-2.069,20,55.26,1.06,2.94
6248.T,2026-02-24,GC,B,73,20,10,-5,25,0,8,15,1930,1960,1.5544,20,78.43,1.14,13.32
3834.T,2026-02-15,GC,D,10,0,-15,-15,25,10,-10,15,679,671,-1.1782,20,44,0.51,1.19
4886.T,2026-02-23,GC,B,78,20,20,5,25,-15,8,15,2462,2303,-6.4582,20,49.05,2.02,16.58
7795.T,2026-02-08,GC,B,68,20,-15,15,25,0,8,15,232,237,2.1552,20,55.56,0.57,12.37
3992.T,2026-02-25,GC,D,0,-20,-15,-15,25,-10,-10,-10,519,520,0.1927,20,30.09,0.44,-4.01
8746.T,2026-02-01,GC,D,23,20,-15,-5,15,-15,8,15,504,296,-41.2698,20,71.95,0.19,27.07
7607.T,2026-02-01,GC,D,30,10,10,5,15,10,-10,-10,3110,3090,-0.6431,20,46.15,1.22,0.11
6189.T,2026-02-22,GC,B,63,20,0,-5,25,0,8,15,839,1065,26.9368,20,75.65,0.75,10.67
7161.T,2026-02-12,GC,B,68,20,20,-5,25,-15,8,15,604,501,-17.053,20,83.76,3.43,43.39
2153.T,2026-02-05,GC,C,55,10,0,5,25,10,-10,15,1808,1800,-0.4425,20,49.18,0.76,5.31
2120.T,2026-02-25,GC,C,48,20,-15,-5,25,0,8,15,205,201,-1.9512,20,70.51,0.4,14.13
7161.T,2026-02-02,GC,B,65,20,0,15,25,0,-10,15,455,487,7.033,20,56.07,0.78,11.32
6138.T,2026-02-19,GC,C,53,20,-15,15,25,-15,8,15,1192,1077,-9.6477,20,68.81,0.66,20.39
3974.T,2026-02-08,GC,B,75,0,20,15,25,10,-10,15,576,587,1.9097,20,50,1.93,4.8
7811.T,2026-02-03,GC,B,75,10,10,15,25,10,-10,15,2000,1957,-2.15,20,64.52,1.11,7.02
9713.T,2026-02-16,GC,A,83,10,10,15,15,10,8,15,960,965,0.5208,20,52.68,1.28,2.97
4996.T,2026-02-02,GC,D,33,0,10,15,0,10,8,-10,700,695,-0.7143,20,59.15,1.09,0.48
9104.T,2026-02-16,GC,C,48,20,-15,-5,25,0,8,15,5155,6276,21.7459,20,75.77,0.5,11.07
7291.T,2026-02-12,GC,B,65,20,20,-15,25,10,-10,15,455,422,-7.2527,20,42.59,1.73,7.52
2813.T,2026-02-11,GC,C,55,10,20,-15,25,10,-10,15,3205,3960,23.5569,20,42.5,2.98,2.64
6316.T,2026-02-11,GC,A,100,10,20,15,25,0,15,15,2429,2331,-4.0346,20,67.31,2.17,8.52
3183.T,2026-02-16,GC,A,83,20,10,-5,25,10,8,15,1422,1454,2.2504,20,70.71,1.16,7.79
2164.T,2026-02-12,GC,D,23,20,-15,-5,15,-15,8,15,206.7,171.7,-16.9328,20,74.87,0.16,29.83
378A.T,2026-02-19,GC,A,93,20,0,15,25,10,8,15,2187,2483,13.5345,20,59.41,0.86,6.96
7807.T,2026-02-08,GC,C,45,0,20,-15,25,10,-10,15,852,861,1.0563,20,43.37,2.21,1.22
4193.T,2026-02-23,GC,D,15,-20,10,-15,25,10,-10,15,1996,2177,9.0681,20,36.79,1.34,0.28
4668.T,2026-02-19,GC,D,35,-20,0,15,25,10,-10,15,719,700,-2.6426,20,67.65,0.84,0.44
3895.T,2026-02-26,GC,B,63,20,0,-5,25,0,8,15,461,439,-4.7722,20,80,0.94,10.16
8185.T,2026-02-09,GC,A,100,10,10,15,25,10,15,15,1126,1079,-4.1741,20,59.65,1.32,7.36
5079.T,2026-02-04,GC,C,55,10,0,5,25,10,-10,15,2857,2812,-1.5751,20,49.36,0.84,4.64
2485.T,2026-02-05,GC,A,100,20,0,15,25,10,15,15,532,522,-1.8797,20,64.15,0.81,6.19
3826.T,2026-02-03,GC,A,85,20,20,15,25,0,-10,15,509,481,-5.501,20,66.25,2.74,8.35
2733.T,2026-02-02,GC,D,35,-20,0,15,25,10,-10,15,3085,2950,-4.376,20,50.77,0.95,0.87
2311.T,2026-02-15,GC,D,35,10,20,-15,25,-10,-10,15,812,807,-0.6158,20,27.91,4.2,-1.84
7634.T,2026-02-04,GC,D,20,10,-15,-15,25,10,-10,15,4990,5190,4.008,20,35.85,0.32,1.69
2321.T,2026-02-10,GC,D,0,-20,10,-15,25,-10,-10,-10,192,383,99.4792,20,28.57,1.16,-6.8
3796.T,2026-02-22,GC,D,0,-20,-15,-15,25,-10,-10,15,249.5,263.5,5.6112,20,17.78,0.64,-2.99
7291.T,2026-02-11,GC,A,85,20,20,5,25,10,-10,15,455,422,-7.2527,20,46.43,1.99,7.89
8230.T,2026-02-25,GC,C,50,10,-15,15,25,10,-10,15,336,338,0.5952,20,65,0.4,3.81
5010.T,2026-02-15,GC,B,68,20,20,-5,25,-15,8,15,260,277,6.5385,20,90.63,28.49,15.64
6946.T,2026-02-01,GC,A,95,20,20,15,25,10,-10,15,5600,7130,27.3214,20,56.99,1.7,4.31
265A.T,2026-02-24,GC,D,0,-20,0,-15,25,-10,-10,-10,937,849,-9.3917,20,43.06,0.86,-8.8
1671.T,2026-02-18,GC,B,60,20,-15,15,25,10,-10,15,3190,5150,61.442,20,51.37,0.3,4.19
2134.T,2026-02-18,GC,B,60,20,-15,15,25,10,-10,15,38,30,-21.0526,20,52.94,0.54,6.34
2428.T,2026-02-25,GC,D,0,-10,-15,-15,25,10,-10,15,660,652,-1.2121,20,44.74,0.69,0.72
6063.T,2026-02-18,GC,A,88,20,20,15,0,10,8,15,1034,899,-13.0561,20,67.8,1.55,7.85
2168.T,2026-02-02,GC,C,45,20,0,-15,25,10,-10,15,1974,1916,-2.9382,20,40.93,0.82,0.71
6986.T,2026-02-08,GC,B,68,20,-15,15,25,0,8,15,710,722,1.6901,20,55.21,0.68,10.29
1766.T,2026-02-01,GC,C,45,0,0,5,25,10,-10,15,14920,14640,-1.8767,20,48.65,0.97,2.34
3116.T,2026-02-09,GC,C,58,20,10,-5,25,-15,8,15,3049,2778,-8.8882,20,78.8,1.3,22.4
6771.T,2026-02-12,GC,A,83,20,0,15,25,0,8,15,699,830,18.7411,20,62.14,0.9,12.79
7859.T,2026-02-16,GC,C,50,20,-15,15,25,0,-10,15,194,261,34.5361,20,60.87,0.35,10.46
8254.T,2026-02-03,GC,C,55,20,0,5,25,0,-10,15,427,372,-12.8806,20,48.15,0.97,8.05
8508.T,2026-02-05,GC,D,35,0,10,-15,25,10,-10,15,470,530,12.766,20,35.71,1.47,4.6
9408.T,2026-02-01,GC,B,60,20,-15,15,25,10,-10,15,2418,2500,3.3912,20,59.45,0.26,6.42
9950.T,2026-02-02,GC,C,45,0,0,5,25,10,-10,15,3465,3470,0.1443,20,45.16,0.95,1.02
7112.T,2026-02-04,GC,B,68,20,20,-5,25,-15,8,15,801,745,-6.9913,20,96.3,2.59,26.86
7711.T,2026-02-03,GC,B,65,20,0,15,0,0,15,15,8160,7340,-10.049,20,50.35,0.82,12.6
3550.T,2026-02-23,GC,A,80,20,10,-5,25,0,15,15,232,221,-4.7414,20,74.19,1.04,13.3
6822.T,2026-02-05,GC,A,100,20,20,15,15,10,8,15,4005,4970,24.0949,20,55.56,1.78,3.73
2060.T,2026-02-11,GC,C,58,20,10,-5,25,-15,8,15,1271,1204,-5.2714,20,86.03,1.32,18.11
2778.T,2026-02-25,GC,C,50,20,-15,15,25,0,-10,15,152,123,-19.0789,20,58.33,0.54,8.72
5256.T,2026-02-12,GC,D,0,10,0,-15,0,-10,-10,-10,2320,2206,-4.9138,20,36.79,0.89,-3.89
3433.T,2026-02-01,GC,A,93,20,10,15,25,0,8,15,2544,2790,9.6698,20,69.71,1.04,14.84
3958.T,2026-02-08,GC,A,93,10,20,15,15,10,8,15,575,579,0.6957,20,52,1.9,2.31
8766.T,2026-02-26,GC,B,73,20,10,-5,25,0,8,15,6481,7511,15.8926,20,77.28,1.06,10.41
9828.T,2026-02-10,GC,D,0,-20,20,-15,25,-10,-10,-10,2942,2918,-0.8158,20,24.02,1.71,-4.06
3271.T,2026-02-05,GC,B,78,20,20,15,15,10,8,-10,974,931,-4.4148,20,59.23,2.79,5.74
4025.T,2026-02-01,GC,C,55,10,0,5,25,10,-10,15,3890,3650,-6.1697,20,45.4,0.71,3.76
3361.T,2026-02-01,GC,B,75,10,10,15,25,10,-10,15,880,929,5.5682,20,60,1.41,3.6
196A.T,2026-02-01,GC,D,0,-20,20,-15,25,-10,-10,-10,286,251,-12.2378,20,34.78,2.4,-3.67
2060.T,2026-02-22,GC,C,48,20,0,-5,25,-15,8,15,1264,1216,-3.7975,20,76.75,0.85,16.62
9341.T,2026-02-25,GC,B,60,-20,0,15,25,10,15,15,608,592,-2.6316,20,55.56,0.74,3.3
6138.T,2026-02-08,GC,B,60,20,-15,15,25,10,-10,15,1098,1171,6.6485,20,57.89,0.23,6.57
4714.T,2026-02-04,GC,D,35,10,0,-15,25,10,-10,15,210,196,-6.6667,20,41.38,0.74,3.25
331A.T,2026-02-19,GC,D,0,-20,0,-15,25,-10,-10,15,484,484,0,20,32.35,0.73,-5.39
3271.T,2026-02-18,GC,A,83,10,0,15,25,10,8,15,962,879,-8.6279,20,61.97,0.8,5.04
5753.T,2026-02-05,GC,C,50,20,-15,15,25,0,-10,15,2500,2756,10.24,20,57.2,0.43,8.57
6338.T,2026-02-08,GC,C,50,20,-15,15,15,10,-10,15,1549,1680,8.4571,20,50.99,0.42,7.1
4668.T,2026-02-05,GC,D,25,0,0,-15,25,10,-10,15,722,705,-2.3546,20,41.18,0.76,0.82
3927.T,2026-02-22,GC,C,50,20,-15,15,25,0,-10,15,837,1233,47.3118,20,58.33,0.56,9.14
7133.T,2026-02-08,GC,D,10,20,0,-15,15,10,-10,-10,1193,1080,-9.4719,20,44.44,0.74,2.02
2628.T,2026-02-09,GC,C,50,20,-15,15,25,0,-10,15,3250,3100,-4.6154,20,50.93,0.6,8.22
4365.T,2026-02-03,GC,B,75,10,10,15,25,10,-10,15,19910,20880,4.8719,18,52.94,1.14,0.14
3692.T,2026-02-24,GC,D,0,-20,10,-15,25,-10,-10,15,7610,6800,-10.6439,20,33.19,1.29,-12.41
7931.T,2026-02-11,GC,D,0,-20,-15,15,0,10,8,-10,3510,3200,-8.8319,20,55.66,0.56,1.56
6208.T,2026-02-16,GC,C,58,20,10,-5,25,-15,8,15,2280,2437,6.886,20,81.38,1.04,41.03
2628.T,2026-02-08,GC,D,30,20,-15,-15,25,10,-10,15,3250,3100,-4.6154,20,40.56,0.53,5.75
4763.T,2026-02-25,GC,D,5,-20,20,-15,25,-10,-10,15,1476,1402,-5.0136,20,41.77,3.3,-0.05
5942.T,2026-02-16,GC,B,65,10,0,15,25,10,-10,15,570,577,1.2281,20,52.94,0.87,3.89
8006.T,2026-02-26,GC,C,50,20,-15,5,25,10,-10,15,1755,1612,-8.1481,20,46.29,0.45,4.84
2201.T,2026-02-02,GC,C,55,10,0,5,25,10,-10,15,2701,2770,2.5546,20,46.52,0.9,1.32
1840.T,2026-02-17,GC,C,48,20,-15,-5,15,10,8,15,242,236,-2.4793,20,80,0.4,6.67
6982.T,2026-02-03,GC,B,60,20,-15,15,25,10,-10,15,621,665,7.0853,20,60,0.25,5.63
5632.T,2026-02-12,GC,B,65,10,10,5,25,10,-10,15,1974,1839,-6.8389,20,48.18,1.26,7.12
6363.T,2026-02-01,GC,B,75,20,0,15,25,10,-10,15,2129,2472,16.1109,20,60.53,0.88,6.91
3492.T,2026-02-23,GC,D,0,-20,10,-15,25,-10,-10,-10,92800,88800,-4.3103,20,44.07,1.05,-1.32
2254.T,2026-02-11,GC,D,0,-20,-15,-15,25,-10,-10,15,1203,1279,6.3175,20,42.06,0.09,-0.13
3070.T,2026-02-02,GC,C,43,20,0,15,0,-15,8,15,105,100,-4.7619,20,60.4,0.76,20.97
2376.T,2026-02-11,GC,C,48,20,-15,15,15,-10,8,15,741,730,-1.4845,20,51.09,0.14,-1.27
5254.T,2026-02-09,GC,D,35,20,0,-15,15,10,-10,15,3620,4550,25.6906,20,44.27,0.73,5.68
4387.T,2026-02-11,GC,B,60,20,-15,15,25,10,-10,15,673,663,-1.4859,20,53.26,0.4,5.45
6027.T,2026-02-09,GC,D,0,-20,-15,-15,25,-10,-10,-10,2519,2835,12.5447,20,17.52,0.57,-16.2
8772.T,2026-02-17,GC,C,48,20,-15,-5,25,0,8,15,934,897,-3.9615,20,72.9,0.62,9.27
1992.T,2026-02-12,GC,D,38,10,-15,-5,15,10,8,15,2849,2840,-0.3159,11,73.68,0.22,3.94
6861.T,2026-02-05,GC,D,5,-20,20,-15,25,-10,-10,15,53350,57870,8.4724,20,17.44,1.59,-6.23
3544.T,2026-02-22,GC,A,93,20,0,15,25,10,8,15,883,838,-5.0963,20,63.93,0.8,5.97
8708.T,2026-02-01,GC,C,40,10,-15,5,25,10,-10,15,1396,1403,0.5014,20,48.6,0.51,4.44
6040.T,2026-02-19,GC,D,0,-20,-15,-15,25,-10,-10,-10,485,441,-9.0722,20,44.9,0.5,-3.24
7613.T,2026-02-23,GC,B,68,10,-15,15,25,10,8,15,1419,1216,-14.3058,20,67.78,0.4,5.8
206A.T,2026-02-26,GC,C,50,20,-15,15,25,0,-10,15,195,192,-1.5385,20,51.92,0.45,10.44
9514.T,2026-02-09,GC,B,65,20,20,-15,25,10,-10,15,377,344,-8.7533,20,44.44,2.43,3.79
5983.T,2026-02-04,GC,D,20,20,-15,-15,25,0,-10,15,12090,13450,11.249,20,43.04,0.29,14.81
1551.T,2026-02-02,GC,B,65,10,0,15,25,10,-10,15,6233,6799,9.0807,20,50.06,0.83,1.49
6951.T,2026-02-26,GC,B,68,20,0,15,25,-15,8,15,6852,5954,-13.1057,20,67.79,0.91,25.53
3232.T,2026-02-09,GC,A,93,20,10,15,25,0,8,15,589,578,-1.8676,20,67.27,1.42,8.56
9268.T,2026-02-05,GC,D,35,10,0,-15,25,10,-10,15,345,462,33.913,20,37.97,0.82,0.21
4651.T,2026-02-25,GC,D,0,-20,-15,-15,25,-10,-10,15,209,210,0.4785,20,42.7,0.51,-2.42
3571.T,2026-02-03,GC,C,45,10,10,-15,25,10,-10,15,788,793,0.6345,20,36.67,1.13,1.07
190A.T,2026-02-08,GC,C,45,20,0,-15,25,10,-10,15,116,129,11.2069,20,40.63,0.91,3.26
4524.T,2026-02-24,GC,B,63,10,0,-5,25,10,8,15,2348,2329,-0.8092,20,87.14,0.79,6.92
4627.T,2026-02-10,GC,B,68,10,-15,15,25,10,8,15,1593,1803,13.1827,20,52.69,0.39,0.99
372A.T,2026-02-17,GC,C,50,10,-15,15,25,10,-10,15,6100,5790,-5.082,20,62.9,0.4,6.34
4784.T,2026-02-04,GC,D,0,-20,-15,-15,25,-10,-10,-10,737,767,4.0706,20,24.84,0.44,-12.36
145A.T,2026-02-15,GC,D,5,-20,20,-15,25,-10,-10,15,954,823,-13.7317,20,32.65,1.76,-3.3
9072.T,2026-02-12,GC,A,83,20,20,-5,25,0,8,15,3972,3912,-1.5106,20,79.45,3.19,12.48
6316.T,2026-02-23,GC,B,65,10,0,15,25,10,-10,15,2446,2334,-4.5789,20,57.2,0.72,7.15
6769.T,2026-02-24,GC,A,100,10,20,15,25,10,8,15,876,889,1.484,20,65,1.61,7.21
6322.T,2026-02-23,GC,D,0,-20,-15,-15,25,-10,-10,15,1570,1582,0.7643,20,41.04,0.23,-0.43
1419.T,2026-02-09,GC,A,83,20,10,-5,25,10,8,15,3865,3960,2.458,20,72.06,1.06,6.18
6050.T,2026-02-10,GC,D,0,-20,-15,-15,15,-10,-10,-10,1655,1612,-2.5982,20,38.16,0.51,-1.97
3908.T,2026-02-19,GC,D,5,20,-15,-15,25,-15,-10,15,384,419,9.1146,20,36.67,0.43,21.22
3537.T,2026-02-04,GC,C,58,0,-15,15,25,10,8,15,1585,1584,-0.0631,20,66.67,0.58,1.97
6966.T,2026-02-22,GC,A,83,20,0,15,15,10,8,15,820,597,-27.1951,20,64.32,0.83,3.37
6407.T,2026-02-25,GC,C,48,20,0,-5,25,-15,8,15,5460,4505,-17.4908,20,79.85,0.76,56.01
2531.T,2026-02-23,GC,D,0,-20,10,-15,25,-10,-10,-10,1600,1594,-0.375,20,42.3,1.02,-1.81
6264.T,2026-02-17,GC,C,48,20,0,-5,25,-15,8,15,1725,1700,-1.4493,20,74.23,1,51.21
3640.T,2026-02-04,GC,C,58,20,20,-5,15,-15,8,15,3920,3690,-5.8673,20,79.07,1.61,25.96
6086.T,2026-02-05,GC,B,65,-10,20,15,25,10,-10,15,1190,1180,-0.8403,20,52.16,2.78,2.74
5658.T,2026-02-23,GC,B,68,20,-15,15,25,0,8,15,397,381,-4.0302,20,65.31,0.26,8.34
5423.T,2026-02-17,GC,A,85,20,10,15,25,10,-10,15,1566,1650,5.364,20,57.59,1.26,6.17
8076.T,2026-02-04,GC,A,85,20,20,15,25,0,-10,15,2142,2152,0.4669,20,60.89,1.63,8.03
9767.T,2026-02-25,GC,B,75,10,20,5,25,10,-10,15,1618,2020,24.8455,20,49.57,2.7,7.5
8006.T,2026-02-17,GC,B,60,20,-15,15,25,10,-10,15,1736,1710,-1.4977,20,52.62,0.49,4.15
5903.T,2026-02-01,GC,D,23,0,-15,15,15,10,8,-10,1215,1213,-0.1646,20,58.21,0.28,0.7
5884.T,2026-02-19,GC,C,43,20,-15,15,15,10,8,-10,442,448,1.3575,20,62.96,0.57,5.03
6194.T,2026-02-18,GC,D,38,-20,-15,15,25,10,8,15,702,667,-4.9858,20,52.27,0.39,2.86
9033.T,2026-02-09,GC,A,93,20,20,-5,25,10,8,15,656,655,-0.1524,20,76.74,1.56,7.08
1429.T,2026-02-16,GC,D,0,0,20,-15,15,-10,-10,-10,833,744,-10.6843,20,33.77,5.16,-5.71
8416.T,2026-02-04,GC,A,88,20,20,15,25,-15,8,15,1300,1121,-13.7692,20,66.31,18.62,37.46
4437.T,2026-02-04,GC,B,60,20,-15,15,25,10,-10,15,684,835,22.076,20,63.64,0.62,7.89
9895.T,2026-02-23,GC,B,78,20,-15,15,25,10,8,15,1314,1305,-0.6849,20,67.16,0.5,5.17
3854.T,2026-02-09,GC,D,0,-20,10,-15,25,-10,-10,15,2379,2454,3.1526,20,40,1.15,-3.05
4119.T,2026-02-08,GC,A,85,20,20,15,25,0,-10,15,3915,4925,25.7982,20,52.44,2.16,11.05
6210.T,2026-02-26,GC,C,48,10,-15,-5,25,10,8,15,692,655,-5.3468,20,76,0.66,4.07
6424.T,2026-02-17,GC,C,40,10,-15,5,25,10,-10,15,953,922,-3.2529,20,47.06,0.14,1.22
3482.T,2026-02-12,GC,A,100,10,20,15,25,10,8,15,3220,3295,2.3292,20,65.38,1.82,7.52
7458.T,2026-02-04,GC,C,45,-10,10,5,25,10,-10,15,1696.5,1689,-0.4421,20,48.04,1.13,2.88
6521.T,2026-02-12,GC,C,58,20,10,-5,25,-15,8,15,2955,4455,50.7614,20,85.99,1.19,69.41
5337.T,2026-02-19,GC,D,33,20,-15,-5,25,-15,8,15,699,617,-11.731,20,75,0.34,28.4
2936.T,2026-02-01,GC,D,33,20,-15,15,15,0,8,-10,365,330,-9.589,20,61.14,0.34,8.15
6224.T,2026-02-17,GC,B,73,20,10,-5,25,0,8,15,1530,1287,-15.8824,20,78.39,1.43,12.17
6731.T,2026-02-02,GC,C,45,20,0,-15,25,10,-10,15,430,410,-4.6512,20,33.33,0.83,2.64
3908.T,2026-02-15,GC,D,33,20,-15,-5,25,-15,8,15,384,408,6.25,20,82.89,0.14,27.6
6402.T,2026-02-09,GC,A,100,20,20,15,25,0,15,15,1772,2052,15.8014,20,69.86,11.01,11.82
6597.T,2026-02-15,GC,B,65,20,20,-15,25,10,-10,15,2000,1845,-7.75,20,31.71,2.3,1.62
186A.T,2026-02-15,GC,D,35,20,-15,15,25,-15,-10,15,1056,1117,5.7765,20,57.02,0.69,29.94
6861.T,2026-02-23,GC,A,93,10,20,15,25,0,8,15,63740,58010,-8.9896,20,65.28,1.58,8.8
7427.T,2026-02-24,GC,C,55,-10,20,5,25,10,-10,15,936,890,-4.9145,20,48.28,1.6,1.44
5721.T,2026-02-02,GC,D,35,20,-15,15,25,-15,-10,15,136,111,-18.3824,20,59.31,0.42,62.72
9162.T,2026-02-15,GC,D,0,10,10,-15,0,-10,-10,-10,264,257,-2.6515,20,39.13,1.35,-1.53
2485.T,2026-02-24,GC,C,48,10,-15,-5,25,10,8,15,545,525,-3.6697,20,73.08,0.54,7.94
6614.T,2026-02-23,GC,D,35,20,-15,15,25,-15,-10,15,878,826,-5.9226,20,54.97,0.36,15.96
2816.T,2026-02-03,GC,C,45,-10,0,15,25,10,-10,15,1407,1423,1.1372,20,57.14,0.9,0.22
3920.T,2026-02-09,GC,D,0,-20,10,-15,25,-10,-10,-10,954,984,3.1447,20,33.98,1.15,-2.44
1972.T,2026-02-19,GC,D,35,-20,0,15,25,10,-10,15,1486,1338,-9.9596,20,51.34,0.84,2.78
8979.T,2026-02-12,GC,C,50,10,-15,15,25,10,-10,15,212600,205800,-3.1985,20,56.79,0.59,3.43
5011.T,2026-02-01,GC,D,0,-10,-15,-15,0,-10,-10,-10,2420,2242,-7.3554,20,39.53,0.61,-2.12
4714.T,2026-02-09,GC,C,55,10,20,-15,25,10,-10,15,209,197,-5.7416,20,42.11,1.77,2.67
3865.T,2026-02-08,GC,D,35,10,0,-15,25,10,-10,15,957,1014,5.9561,20,40.4,0.95,4.49
7602.T,2026-02-02,GC,D,33,20,-15,-5,25,-15,8,15,305,199,-34.7541,20,72.73,0.49,91.2
4310.T,2026-02-24,GC,C,45,20,10,-15,25,0,-10,15,2845,2963,4.1476,20,44.89,1.02,9.77
4206.T,2026-02-05,GC,A,100,10,20,15,25,10,15,15,3690,3755,1.7615,20,62.5,2.13,4.65
3803.T,2026-02-19,GC,B,60,20,10,15,25,-15,-10,15,718,886,23.3983,20,64.03,1.05,17.16
9145.T,2026-02-03,GC,D,20,10,-15,-15,25,10,-10,15,876,722,-17.5799,20,42.75,0.56,0.46
2220.T,2026-02-23,GC,D,38,20,-15,-5,15,0,8,15,1465,1458.3,-0.4573,20,77.96,0.69,9.25
9166.T,2026-02-17,GC,D,0,-20,-15,-15,25,-10,-10,-10,669,613,-8.3707,20,40.29,0.64,-5.2
2685.T,2026-02-03,GC,D,5,-20,0,-15,25,10,-10,15,2824,3005,6.4093,20,35.56,0.77,0.54
4750.T,2026-02-18,GC,A,93,10,10,15,25,10,8,15,605,583,-3.6364,20,63.04,1.05,2.48
352A.T,2026-02-24,GC,D,0,-20,-15,-15,25,-10,-10,-10,816,588,-27.9412,20,34.74,0.22,-13.26
1690.T,2026-02-25,GC,A,93,20,10,15,25,0,8,15,1590,2257.5,41.9811,20,65.21,1.11,10.32
5589.T,2026-02-18,GC,D,25,0,0,-15,25,10,-10,15,2559,2571,0.4689,20,18.84,1,0.28
4674.T,2026-02-12,GC,D,15,-20,10,-15,25,10,-10,15,1659,1483,-10.6088,20,37.71,1.26,0.42
4668.T,2026-02-03,GC,D,15,-10,0,5,25,-10,-10,15,715,711,-0.5594,20,45.16,0.77,-0.15
280A.T,2026-02-17,GC,C,50,20,0,15,25,-15,-10,15,1415,1554,9.8233,20,62.11,0.98,23.22
6633.T,2026-02-18,GC,D,0,10,-15,-15,25,-10,-10,15,360,336,-6.6667,20,38.38,0.53,-2.84
6091.T,2026-02-17,GC,B,63,10,0,-5,25,10,8,15,889,889,0,20,74.53,0.75,5.52
7130.T,2026-02-01,GC,B,65,20,0,15,25,0,-10,15,2762,2753,-0.3259,20,65.26,0.82,9.38
6265.T,2026-02-15,GC,A,95,20,20,15,25,10,-10,15,2499,2710,8.4434,20,51,1.92,5.87
8421.T,2026-02-18,GC,B,73,10,10,-5,25,10,8,15,199300,203400,2.0572,20,85.71,1.06,4.54
9927.T,2026-02-24,GC,D,23,20,-15,-5,15,-15,8,15,968,969,0.1033,20,87.11,0.15,26.65
5391.T,2026-02-03,GC,B,65,20,0,15,25,0,-10,15,1442,1413,-2.0111,20,61.21,0.98,10.09
1430.T,2026-02-24,GC,C,55,10,0,15,25,0,-10,15,1081,1038,-3.9778,20,60,0.71,9.69
